"Streamer","Sub","ChatLastDay","ChatLastMonth","WatchLastDay","WatchLastMonth","CurrentSubOther","PastSubFocal","PastSubOther","ChatNextMonth","WatchNextMonth"
"tsm_imperialhal",0,0,0,35,225,0,0,0,0,665
"tsm_imperialhal",0,0,0,80,1015,0,0,0,0,560
"tsm_imperialhal",0,0,4,175,2580,0,0,0,9,2020
"tsm_imperialhal",0,0,0,15,60,0,0,0,0,75
"tsm_imperialhal",0,0,0,20,645,0,0,0,0,130
"tsm_imperialhal",0,0,0,100,370,0,0,0,0,1280
"tsm_imperialhal",0,0,0,185,1905,0,0,0,0,1140
"tsm_imperialhal",0,0,0,170,900,0,0,0,0,945
"tsm_imperialhal",0,0,0,5,5,0,0,0,0,180
"tsm_imperialhal",0,0,1,185,2925,0,0,0,0,1485
"tsm_imperialhal",0,0,0,10,10,0,0,0,0,260
"tsm_imperialhal",0,0,1,220,2580,0,0,0,0,460
"tsm_imperialhal",0,0,0,15,90,0,0,0,0,70
"tsm_imperialhal",0,0,4,240,2650,0,0,0,8,2270
"tsm_imperialhal",0,0,0,105,145,0,0,0,0,20
"tsm_imperialhal",0,0,1,180,1645,0,0,0,0,530
"tsm_imperialhal",0,0,0,140,1940,0,0,0,0,2250
"tsm_imperialhal",0,0,0,30,395,0,0,0,3,505
"tsm_imperialhal",0,0,0,80,570,0,0,0,0,665
"tsm_imperialhal",0,0,0,240,5510,0,0,0,0,4595
"tsm_imperialhal",0,0,0,95,1505,0,0,0,0,1410
"tsm_imperialhal",0,0,0,85,1595,0,0,0,1,660
"tsm_imperialhal",0,0,0,30,965,0,0,0,0,1220
"tsm_imperialhal",0,0,0,240,3000,0,0,0,0,1690
"tsm_imperialhal",0,0,0,220,1315,0,0,1,0,2090
"tsm_imperialhal",0,0,0,165,1950,0,0,0,0,1990
"tsm_imperialhal",0,0,2,45,1235,0,0,0,0,1725
"tsm_imperialhal",0,0,0,75,370,0,0,0,1,480
"tsm_imperialhal",0,0,0,5,535,0,0,0,0,120
"tsm_imperialhal",0,0,17,260,3150,1,0,1,34,4030
"tsm_imperialhal",0,0,0,35,1295,0,0,0,0,1075
"tsm_imperialhal",0,0,1,30,285,0,0,0,2,785
"tsm_imperialhal",0,0,0,40,1275,0,0,0,0,425
"tsm_imperialhal",0,0,0,5,385,0,0,0,0,355
"tsm_imperialhal",0,0,0,25,60,0,0,0,0,140
"tsm_imperialhal",0,0,4,110,600,0,0,0,0,310
"tsm_imperialhal",0,0,1,25,1150,0,1,1,0,1240
"tsm_imperialhal",0,0,0,180,4375,0,0,0,0,1410
"tsm_imperialhal",0,0,0,295,4055,0,0,0,0,2390
"tsm_imperialhal",0,0,0,35,195,0,0,0,0,1145
"tsm_imperialhal",0,0,0,5,95,0,0,0,0,350
"tsm_imperialhal",0,0,3,100,1100,0,0,0,0,1085
"tsm_imperialhal",0,0,0,160,610,0,0,0,0,850
"tsm_imperialhal",0,0,0,155,3775,0,0,0,0,2460
"tsm_imperialhal",0,0,0,75,1780,1,0,1,0,905
"tsm_imperialhal",0,0,1,20,610,0,0,0,3,875
"tsm_imperialhal",0,0,0,30,350,0,0,0,0,335
"tsm_imperialhal",0,0,0,10,155,0,0,0,0,60
"tsm_imperialhal",0,0,0,40,60,0,0,0,0,15
"tsm_imperialhal",0,0,0,45,580,0,0,0,0,195
"tsm_imperialhal",0,0,0,35,1130,0,0,0,0,945
"tsm_imperialhal",0,0,0,35,425,0,0,0,0,255
"tsm_imperialhal",0,0,0,5,335,0,0,0,0,100
"tsm_imperialhal",0,0,0,110,1290,0,0,0,0,1500
"tsm_imperialhal",0,0,4,30,380,0,0,0,0,515
"tsm_imperialhal",0,0,0,30,85,0,0,0,0,220
"tsm_imperialhal",0,0,0,250,5325,0,0,0,0,980
"tsm_imperialhal",0,0,0,35,135,0,0,0,0,110
"tsm_imperialhal",0,0,0,45,45,0,0,0,0,235
"tsm_imperialhal",0,0,0,555,2990,0,0,0,0,2275
"tsm_imperialhal",0,0,0,135,690,0,0,0,1,625
"tsm_imperialhal",0,0,0,10,900,0,0,0,0,1075
"tsm_imperialhal",0,0,0,75,1130,0,0,0,0,1415
"tsm_imperialhal",0,0,0,150,1025,0,0,0,0,970
"tsm_imperialhal",0,0,0,460,2075,0,0,0,0,2695
"tsm_imperialhal",0,0,0,310,2130,0,0,0,0,810
"tsm_imperialhal",0,0,0,40,155,0,0,1,2,505
"tsm_imperialhal",0,0,0,450,4825,0,0,0,0,3530
"tsm_imperialhal",0,0,0,60,370,0,0,0,0,340
"tsm_imperialhal",0,0,0,40,120,0,0,0,0,445
"tsm_imperialhal",0,0,3,100,1430,0,0,0,0,320
"tsm_imperialhal",0,0,0,35,5195,0,0,0,0,3575
"tsm_imperialhal",0,0,0,155,2815,0,0,0,0,2885
"tsm_imperialhal",0,0,0,65,4575,0,0,0,0,4080
"tsm_imperialhal",0,0,0,95,1605,0,0,0,0,1825
"tsm_imperialhal",0,0,0,155,850,0,0,0,0,595
"tsm_imperialhal",0,0,0,140,615,0,0,0,0,1840
"tsm_imperialhal",0,0,0,40,40,0,0,0,0,325
"tsm_imperialhal",0,0,0,45,495,0,0,0,0,145
"tsm_imperialhal",0,0,0,120,3280,0,0,0,0,4385
"tsm_imperialhal",0,1,1,150,1065,0,0,0,17,5535
"tsm_imperialhal",0,1,5,120,2760,0,0,0,2,1830
"tsm_imperialhal",0,0,0,10,15,0,0,0,0,65
"tsm_imperialhal",0,0,0,45,405,0,0,0,0,150
"tsm_imperialhal",0,0,2,170,2605,0,0,0,1,2615
"tsm_imperialhal",0,0,0,50,4110,0,0,0,0,6490
"tsm_imperialhal",0,0,0,45,865,0,0,0,0,1375
"tsm_imperialhal",0,0,0,175,6235,0,0,0,0,4865
"tsm_imperialhal",0,0,0,5,375,0,0,0,0,685
"tsm_imperialhal",0,0,0,95,2855,0,0,0,0,2705
"tsm_imperialhal",0,0,0,5,195,0,0,0,0,650
"tsm_imperialhal",0,0,0,20,20,0,0,0,0,5
"tsm_imperialhal",0,0,0,30,155,0,0,0,0,110
"tsm_imperialhal",0,0,0,35,165,0,0,0,0,105
"tsm_imperialhal",0,0,0,130,755,0,0,0,0,1170
"tsm_imperialhal",0,0,6,35,1655,0,0,0,3,1805
"tsm_imperialhal",0,0,1,125,1310,0,0,0,0,265
"tsm_imperialhal",0,0,1,5,155,0,0,0,0,10
"tsm_imperialhal",0,0,0,120,1925,0,0,0,1,1660
"tsm_imperialhal",0,0,0,20,20,0,0,0,0,0
"tsm_imperialhal",0,0,0,125,370,0,0,0,0,275
"tsm_imperialhal",0,0,0,25,1930,0,0,0,0,2500
"tsm_imperialhal",0,0,0,30,610,0,0,1,0,725
"tsm_imperialhal",0,0,0,55,510,1,0,1,0,385
"tsm_imperialhal",0,0,1,130,335,1,0,1,13,2005
"tsm_imperialhal",0,0,4,75,3480,1,0,1,2,3370
"tsm_imperialhal",0,0,6,180,6940,0,0,0,12,6195
"tsm_imperialhal",0,0,0,90,100,0,0,0,0,45
"tsm_imperialhal",0,0,0,5,45,0,0,0,0,125
"tsm_imperialhal",0,0,1,5,285,0,0,0,0,15
"tsm_imperialhal",0,0,3,150,3535,0,0,0,1,3945
"tsm_imperialhal",0,0,0,165,2680,0,0,0,0,4065
"tsm_imperialhal",0,0,0,110,2115,0,0,0,1,2305
"tsm_imperialhal",0,0,0,200,1455,0,0,0,0,1065
"tsm_imperialhal",0,1,1,155,1560,0,0,0,0,1100
"tsm_imperialhal",0,0,0,125,3305,0,0,0,0,3715
"tsm_imperialhal",0,0,0,30,2715,0,0,0,0,2855
"tsm_imperialhal",0,0,0,35,545,0,0,0,0,320
"tsm_imperialhal",0,3,5,135,460,1,0,1,2,560
"tsm_imperialhal",0,0,0,60,480,0,0,0,4,4155
"tsm_imperialhal",0,0,16,195,8775,0,0,0,30,7170
"tsm_imperialhal",0,0,0,15,560,0,0,0,0,1320
"tsm_imperialhal",0,0,0,25,655,1,0,1,0,420
"tsm_imperialhal",0,0,0,20,3375,0,0,0,0,3480
"tsm_imperialhal",0,0,0,130,1680,1,0,1,0,1360
"tsm_imperialhal",0,0,1,100,625,0,0,0,1,1490
"tsm_imperialhal",0,0,0,190,3485,0,0,0,0,5620
"tsm_imperialhal",0,0,0,60,2175,0,0,0,1,1495
"tsm_imperialhal",0,0,3,90,3015,0,0,0,1,1115
"tsm_imperialhal",0,0,2,55,810,0,0,0,0,1420
"tsm_imperialhal",0,2,2,85,2325,0,0,0,4,1905
"tsm_imperialhal",0,0,3,160,1170,0,0,0,3,1945
"tsm_imperialhal",0,0,0,55,445,0,0,0,0,1055
"tsm_imperialhal",0,0,5,100,2275,0,0,0,5,1925
"tsm_imperialhal",0,0,0,55,525,0,0,0,0,180
"tsm_imperialhal",0,0,0,80,1050,0,0,0,0,1295
"tsm_imperialhal",0,0,0,10,1210,0,0,0,0,680
"tsm_imperialhal",0,0,0,25,880,0,1,0,0,710
"tsm_imperialhal",0,0,0,5,45,0,0,0,0,555
"tsm_imperialhal",0,0,0,85,3645,0,0,0,4,3905
"tsm_imperialhal",0,0,0,60,1230,0,0,0,0,740
"tsm_imperialhal",0,10,35,135,3960,0,0,0,90,3575
"tsm_imperialhal",0,0,0,5,5,0,0,0,0,180
"tsm_imperialhal",0,0,5,185,1970,0,0,0,0,3855
"tsm_imperialhal",0,0,0,35,515,0,0,0,0,1590
"tsm_imperialhal",0,0,0,5,4520,0,0,0,4,3680
"tsm_imperialhal",0,0,0,90,520,0,0,0,23,1930
"tsm_imperialhal",0,1,6,70,670,0,0,0,10,675
"tsm_imperialhal",0,0,0,10,10,0,0,0,0,110
"tsm_imperialhal",0,0,2,15,665,0,0,0,2,1605
"tsm_imperialhal",0,0,4,15,6100,0,0,0,1,2210
"tsm_imperialhal",0,0,0,15,205,0,0,0,0,100
"tsm_imperialhal",0,1,30,20,470,0,0,0,77,1440
"tsm_imperialhal",0,1,1,5,5,0,0,0,0,105
"tsm_imperialhal",0,0,0,15,235,0,0,0,0,345
"tsm_imperialhal",0,0,0,25,190,1,0,1,0,1790
"tsm_imperialhal",0,2,5,30,235,0,0,0,11,460
"tsm_imperialhal",0,1,1,5,5,0,0,0,4,45
"tsm_imperialhal",0,0,13,5,1680,0,1,1,1,1250
"tsm_imperialhal",0,0,2,15,2125,0,0,0,0,210
"tsm_imperialhal",0,0,0,15,305,0,0,0,0,210
"tsm_imperialhal",0,0,0,10,1045,0,0,1,3,1915
"tsm_imperialhal",0,1,1,10,100,0,0,0,0,440
"tsm_imperialhal",0,0,0,20,945,0,0,0,0,4635
"tsm_imperialhal",0,0,0,20,4705,0,0,0,0,3570
"tsm_imperialhal",0,0,1,10,3565,0,0,0,1,2480
"tsm_imperialhal",0,0,0,15,1675,0,0,0,0,2890
"tsm_imperialhal",0,0,0,25,40,0,0,0,0,20
"tsm_imperialhal",0,0,0,10,1590,0,0,0,0,285
"tsm_imperialhal",0,0,0,5,840,0,0,0,0,750
"tsm_imperialhal",0,0,0,810,17855,0,0,0,1,21010
"tsm_imperialhal",0,0,0,10,445,0,0,0,0,905
"tsm_imperialhal",0,0,0,10,3200,1,0,1,0,2925
"tsm_imperialhal",0,0,8,10,2630,0,0,0,6,2675
"tsm_imperialhal",0,0,0,5,2420,0,0,0,0,4835
"tsm_imperialhal",0,0,3,30,1145,0,1,0,10,1900
"tsm_imperialhal",0,1,57,25,765,0,0,0,90,4365
"tsm_imperialhal",0,0,0,15,1880,0,0,0,0,3445
"tsm_imperialhal",0,0,0,5,1365,0,0,0,0,1510
"tsm_imperialhal",0,0,1,5,2065,0,0,0,1,1565
"tsm_imperialhal",0,0,0,30,305,0,0,0,0,1205
"tsm_imperialhal",0,0,1,5,2930,0,0,0,2,3110
"tsm_imperialhal",0,0,0,10,130,1,1,1,0,275
"tsm_imperialhal",0,0,2,30,695,0,0,0,38,4310
"tsm_imperialhal",0,0,2,30,655,0,0,0,13,3135
"tsm_imperialhal",0,0,0,10,240,0,0,0,0,115
"tsm_imperialhal",0,0,0,15,165,0,0,0,0,605
"tsm_imperialhal",0,0,0,20,350,0,0,0,1,80
"tsm_imperialhal",0,0,0,20,605,0,0,0,0,1675
"tsm_imperialhal",0,0,0,5,1250,1,0,1,0,1185
"tsm_imperialhal",0,0,0,95,1995,0,0,0,0,1395
"tsm_imperialhal",0,0,2,30,1490,0,0,0,1,745
"tsm_imperialhal",0,0,16,70,2160,0,0,0,4,1500
"tsm_imperialhal",0,0,0,85,380,0,0,0,0,280
"tsm_imperialhal",0,0,0,5,20,0,0,0,0,5
"tsm_imperialhal",0,0,6,125,6230,1,1,1,2,5965
"tsm_imperialhal",0,0,0,100,105,0,0,0,0,455
"tsm_imperialhal",0,0,0,70,160,0,0,0,0,125
"tsm_imperialhal",0,0,3,95,635,0,0,0,0,570
"tsm_imperialhal",0,0,0,30,30,0,0,0,0,5
"tsm_imperialhal",0,0,0,185,1590,0,0,0,0,1160
"tsm_imperialhal",0,2,25,60,1880,1,1,1,14,1145
"tsm_imperialhal",0,0,0,15,70,0,0,0,0,55
"tsm_imperialhal",0,0,0,60,370,0,0,0,0,345
"tsm_imperialhal",0,0,0,335,1615,0,0,0,0,4240
"tsm_imperialhal",0,0,1,10,645,0,0,0,1,435
"tsm_imperialhal",0,0,1,40,755,0,0,0,1,830
"tsm_imperialhal",0,0,0,25,30,0,0,0,0,185
"tsm_imperialhal",0,0,0,60,185,0,0,0,0,470
"tsm_imperialhal",0,0,0,145,1505,0,0,0,1,845
"tsm_imperialhal",0,0,5,20,460,0,0,0,0,480
"tsm_imperialhal",0,0,0,435,7755,0,0,0,0,6195
"tsm_imperialhal",0,3,3,15,310,0,0,0,7,325
"tsm_imperialhal",0,0,7,270,5075,0,0,0,0,3020
"tsm_imperialhal",0,0,0,370,6340,0,0,0,8,5010
"tsm_imperialhal",0,0,0,90,1360,0,1,0,0,1320
"tsm_imperialhal",0,0,0,165,180,0,0,0,0,490
"tsm_imperialhal",0,0,0,85,295,0,0,0,0,515
"tsm_imperialhal",0,1,3,45,625,0,0,0,7,440
"tsm_imperialhal",0,0,15,20,365,0,0,0,65,720
"tsm_imperialhal",0,0,0,95,1770,0,1,0,0,575
"tsm_imperialhal",0,0,0,400,3770,0,0,0,0,4305
"tsm_imperialhal",0,0,0,25,260,0,0,0,0,30
"tsm_imperialhal",0,0,0,10,80,0,0,0,0,510
"tsm_imperialhal",0,0,0,40,425,0,0,0,0,70
"tsm_imperialhal",0,0,0,155,780,0,0,0,0,900
"tsm_imperialhal",0,0,0,5,1645,0,0,0,0,20
"tsm_imperialhal",0,0,0,5,10,0,0,0,0,350
"tsm_imperialhal",0,0,0,35,275,0,0,0,0,255
"tsm_imperialhal",0,0,0,135,300,0,0,0,0,30
"tsm_imperialhal",0,0,46,55,1000,0,0,0,4,1905
"tsm_imperialhal",0,1,28,70,860,0,0,0,14,650
"tsm_imperialhal",0,0,0,30,690,0,0,1,0,530
"tsm_imperialhal",0,0,0,110,365,0,0,0,0,195
"tsm_imperialhal",0,0,0,150,155,0,0,0,0,20
"tsm_imperialhal",0,0,0,45,490,0,0,0,0,210
"tsm_imperialhal",0,0,0,30,450,0,0,0,0,130
"tsm_imperialhal",0,0,0,40,220,0,0,0,0,60
"tsm_imperialhal",0,0,0,25,130,0,0,0,0,55
"tsm_imperialhal",0,0,0,100,845,0,0,0,0,75
"tsm_imperialhal",0,0,0,45,45,0,0,0,0,65
"tsm_imperialhal",0,0,0,285,1140,1,0,1,0,1535
"tsm_imperialhal",0,0,13,310,5690,1,0,1,10,8505
"tsm_imperialhal",0,0,2,205,205,0,0,0,0,1595
"tsm_imperialhal",0,0,2,235,4485,0,0,0,1,2020
"tsm_imperialhal",0,0,0,155,155,0,0,0,0,105
"tsm_imperialhal",0,0,0,85,420,0,0,0,2,775
"tsm_imperialhal",0,0,0,185,855,0,0,0,0,490
"tsm_imperialhal",0,0,0,155,1105,0,0,0,0,315
"tsm_imperialhal",0,0,0,120,1160,0,0,0,0,165
"tsm_imperialhal",0,0,1,5,590,1,1,1,0,240
"tsm_imperialhal",0,0,0,5,45,0,0,0,0,25
"tsm_imperialhal",0,0,1,40,2140,0,0,0,0,2390
"tsm_imperialhal",0,0,0,60,3895,0,0,0,0,2335
"tsm_imperialhal",0,0,0,30,1350,0,0,0,0,1290
"tsm_imperialhal",0,0,0,60,1350,0,0,0,0,720
"tsm_imperialhal",0,0,0,145,7320,0,0,0,0,4330
"tsm_imperialhal",0,0,0,35,2630,0,0,0,0,605
"tsm_imperialhal",0,0,0,205,595,0,0,0,0,400
"tsm_imperialhal",0,0,0,155,1370,0,0,0,0,1550
"tsm_imperialhal",0,0,0,10,10,0,0,0,0,0
"tsm_imperialhal",0,0,0,5,415,0,0,0,0,80
"tsm_imperialhal",0,0,0,15,325,0,0,0,0,140
"tsm_imperialhal",0,0,0,45,570,0,0,0,0,885
"tsm_imperialhal",0,0,0,15,220,0,0,0,0,100
"tsm_imperialhal",0,0,0,45,100,0,0,0,0,295
"tsm_imperialhal",0,0,0,30,105,0,0,0,0,75
"tsm_imperialhal",0,0,69,70,4255,1,0,1,25,2315
"tsm_imperialhal",0,0,0,45,1625,0,0,0,0,2310
"tsm_imperialhal",0,0,1,145,1325,0,0,0,0,1095
"tsm_imperialhal",0,0,0,115,1060,0,0,0,0,920
"tsm_imperialhal",0,0,0,5,5,0,0,0,0,25
"tsm_imperialhal",0,0,0,15,285,0,0,0,1,1800
"tsm_imperialhal",0,0,0,310,1865,1,1,1,0,4265
"tsm_imperialhal",0,0,0,5,1025,0,0,0,0,445
"tsm_imperialhal",0,0,4,95,1720,0,0,0,12,635
"tsm_imperialhal",0,0,0,150,2795,0,0,0,0,2605
"tsm_imperialhal",0,0,0,160,1760,0,0,0,0,175
"tsm_imperialhal",0,0,0,70,170,0,0,0,0,380
"tsm_imperialhal",0,0,4,190,2665,0,1,0,1,1700
"tsm_imperialhal",0,0,3,45,2135,0,0,0,1,85
"tsm_imperialhal",0,0,0,45,830,0,0,0,0,375
"tsm_imperialhal",0,0,0,35,85,0,0,0,0,540
"tsm_imperialhal",0,0,3,155,4275,1,0,1,7,2265
"tsm_imperialhal",0,0,0,5,5,0,0,0,0,120
"tsm_imperialhal",0,0,0,60,425,0,0,1,0,245
"tsm_imperialhal",0,0,2,95,760,0,0,0,0,110
"tsm_imperialhal",0,0,0,5,170,0,0,0,0,415
"tsm_imperialhal",0,0,0,5,380,0,0,0,0,145
"tsm_imperialhal",0,0,0,25,1150,0,0,0,0,380
"tsm_imperialhal",0,0,0,190,735,0,0,1,0,1445
"tsm_imperialhal",0,0,0,5,5,0,0,0,0,5
"tsm_imperialhal",0,0,0,65,65,0,0,0,0,145
"tsm_imperialhal",0,1,1,80,2915,0,0,0,0,1865
"tsm_imperialhal",0,0,0,105,130,1,0,1,0,50
"tsm_imperialhal",0,0,0,25,120,0,0,0,0,140
"tsm_imperialhal",0,0,0,450,7550,0,0,0,0,6740
"tsm_imperialhal",0,0,0,80,170,0,0,0,0,80
"tsm_imperialhal",0,0,2,540,560,1,0,1,0,750
"tsm_imperialhal",0,1,2,255,2850,0,0,1,0,1235
"tsm_imperialhal",0,0,0,215,2020,0,0,0,0,2290
"tsm_imperialhal",0,1,1,135,780,0,0,0,0,730
"tsm_imperialhal",0,0,0,50,240,0,0,0,1,160
"tsm_imperialhal",0,0,0,585,6005,0,0,0,0,7500
"tsm_imperialhal",0,0,0,180,380,0,0,0,0,125
"tsm_imperialhal",0,0,0,95,1995,0,0,0,0,665
"tsm_imperialhal",0,0,0,215,750,0,0,0,0,340
"tsm_imperialhal",0,0,0,95,480,0,0,0,0,130
"tsm_imperialhal",0,0,0,200,480,0,0,0,28,3660
"tsm_imperialhal",0,0,0,170,1270,0,0,0,5,985
"tsm_imperialhal",0,0,0,15,155,1,0,1,0,100
"tsm_imperialhal",0,0,0,320,920,1,0,1,0,615
"tsm_imperialhal",0,0,0,160,2475,0,0,0,0,795
"tsm_imperialhal",0,0,11,210,4905,0,1,0,3,7345
"tsm_imperialhal",0,1,2,190,1520,0,0,0,0,780
"tsm_imperialhal",0,0,0,155,1395,0,0,0,0,635
"tsm_imperialhal",0,0,0,15,25,0,0,0,0,260
"tsm_imperialhal",0,0,0,85,85,0,0,0,0,205
"tsm_imperialhal",0,0,0,165,325,0,0,0,0,75
"tsm_imperialhal",0,0,0,75,75,0,0,0,0,0
"tsm_imperialhal",0,0,0,310,5325,0,0,0,0,4050
"tsm_imperialhal",0,0,0,200,2100,0,1,0,3,2770
"tsm_imperialhal",0,0,0,30,30,0,0,0,0,100
"tsm_imperialhal",0,0,0,150,590,0,0,0,0,590
"tsm_imperialhal",0,0,0,100,115,0,0,0,0,5
"tsm_imperialhal",0,0,0,200,240,0,0,0,0,35
"tsm_imperialhal",0,0,0,255,3045,0,0,0,2,2620
"tsm_imperialhal",0,0,0,190,320,0,0,0,0,140
"tsm_imperialhal",0,0,0,60,275,0,0,0,0,225
"tsm_imperialhal",0,0,0,260,785,0,0,0,0,85
"tsm_imperialhal",0,0,0,25,1380,0,0,0,0,635
"tsm_imperialhal",0,0,0,30,910,0,0,0,0,1315
"tsm_imperialhal",0,0,0,200,565,0,0,0,0,530
"tsm_imperialhal",0,0,0,160,160,0,0,0,0,50
"tsm_imperialhal",0,0,0,185,925,0,0,0,0,895
"tsm_imperialhal",0,1,1,15,15,0,0,0,0,15
"tsm_imperialhal",0,0,0,170,2245,0,0,0,0,970
"tsm_imperialhal",0,0,2,115,1715,0,1,0,1,200
"tsm_imperialhal",0,0,0,75,75,0,0,0,0,75
"tsm_imperialhal",0,0,0,5,130,0,0,0,0,210
"tsm_imperialhal",0,0,3,85,825,0,0,0,2,90
"tsm_imperialhal",0,0,0,5,5,0,0,0,0,0
"tsm_imperialhal",0,0,0,85,935,0,0,0,0,915
"tsm_imperialhal",0,0,0,20,60,0,0,0,0,195
"tsm_imperialhal",0,0,0,5,5,0,0,0,0,65
"tsm_imperialhal",0,1,11,130,4245,0,0,0,0,1810
"tsm_imperialhal",0,0,0,185,3335,0,0,0,0,1485
"tsm_imperialhal",0,0,0,85,3270,0,0,0,0,2410
"tsm_imperialhal",0,0,2,200,1955,0,0,0,1,715
"tsm_imperialhal",0,0,3,100,7455,0,0,0,6,17460
"tsm_imperialhal",0,0,13,220,1705,1,1,1,0,1260
"tsm_imperialhal",0,0,0,295,2995,0,0,0,0,740
"tsm_imperialhal",0,1,5,55,85,0,0,0,1,35
"tsm_imperialhal",0,0,0,40,260,0,0,0,0,345
"tsm_imperialhal",0,0,0,10,105,0,0,0,0,1025
"tsm_imperialhal",0,0,0,10,470,0,0,0,0,1845
"tsm_imperialhal",0,0,0,85,1175,0,0,0,0,2710
"tsm_imperialhal",0,0,0,20,125,0,0,0,0,105
"tsm_imperialhal",0,0,1,20,385,0,0,0,0,210
"tsm_imperialhal",0,0,0,25,40,1,0,1,0,610
"tsm_imperialhal",0,0,0,20,20,0,0,0,0,10
"tsm_imperialhal",0,0,5,65,1075,1,0,1,36,4385
"tsm_imperialhal",0,0,1,20,630,0,0,0,0,865
"tsm_imperialhal",0,0,0,15,85,0,0,0,0,280
"tsm_imperialhal",0,0,0,90,950,0,0,0,2,1340
"tsm_imperialhal",0,0,0,70,170,0,0,0,0,765
"tsm_imperialhal",0,0,0,70,75,0,0,0,0,80
"tsm_imperialhal",0,0,0,65,1145,0,0,0,0,1625
"tsm_imperialhal",0,0,2,5,800,0,0,0,0,1390
"tsm_imperialhal",0,0,4,15,60,0,0,0,2,650
"tsm_imperialhal",0,0,0,5,945,0,0,0,0,2485
"tsm_imperialhal",0,0,0,20,170,0,0,0,0,300
"tsm_imperialhal",0,0,0,100,100,0,0,0,0,185
"tsm_imperialhal",0,0,0,5,120,0,0,0,0,515
"tsm_imperialhal",0,0,0,80,835,1,0,1,0,1030
"tsm_imperialhal",0,0,0,20,865,0,0,0,0,420
"tsm_imperialhal",0,0,0,50,400,0,0,0,0,1170
"tsm_imperialhal",0,0,0,25,30,0,0,0,0,35
"tsm_imperialhal",0,0,0,50,560,0,0,0,0,505
"tsm_imperialhal",0,0,0,90,505,0,0,0,1,1210
"tsm_imperialhal",0,0,0,65,560,0,0,0,0,1290
"tsm_imperialhal",0,0,0,60,595,0,0,0,0,1755
"tsm_imperialhal",0,2,2,35,175,0,0,0,9,880
"tsm_imperialhal",0,0,0,15,460,1,0,1,0,330
"tsm_imperialhal",0,0,0,5,165,0,0,0,0,435
"tsm_imperialhal",0,0,7,30,435,0,0,0,30,2380
"tsm_imperialhal",0,0,0,10,760,1,0,1,0,2510
"tsm_imperialhal",0,0,19,90,2025,0,0,0,26,3835
"tsm_imperialhal",0,0,0,5,5,0,0,0,0,215
"tsm_imperialhal",0,0,2,5,405,0,0,0,11,1620
"tsm_imperialhal",0,0,0,95,740,0,0,0,1,1320
"tsm_imperialhal",0,0,0,35,345,0,0,0,0,1145
"tsm_imperialhal",0,0,0,100,295,0,0,0,0,3255
"tsm_imperialhal",0,0,0,10,665,0,0,0,0,1070
"tsm_imperialhal",0,0,0,110,700,0,0,1,0,400
"tsm_imperialhal",0,0,2,45,925,0,0,0,1,3110
"tsm_imperialhal",0,0,0,75,675,0,0,0,0,680
"tsm_imperialhal",0,0,1,40,4065,0,0,0,1,3245
"tsm_imperialhal",0,0,0,80,695,0,0,0,0,435
"tsm_imperialhal",0,0,0,70,1230,0,0,0,0,1000
"tsm_imperialhal",0,0,0,25,1300,0,0,0,0,1495
"tsm_imperialhal",0,0,0,90,2335,0,0,1,0,835
"tsm_imperialhal",0,0,0,35,1620,0,0,0,0,660
"tsm_imperialhal",0,0,0,25,1640,0,0,0,0,4760
"tsm_imperialhal",0,0,0,45,345,0,0,0,0,495
"tsm_imperialhal",0,0,0,30,355,0,0,0,0,450
"tsm_imperialhal",0,0,0,60,70,1,0,1,0,5
"tsm_imperialhal",0,0,1,25,1965,0,0,0,0,1770
"tsm_imperialhal",0,0,0,100,665,0,0,0,7,545
"tsm_imperialhal",0,0,3,90,1550,0,0,0,0,260
"tsm_imperialhal",0,0,0,15,50,0,0,0,0,0
"tsm_imperialhal",0,0,0,70,970,0,0,0,0,1105
"tsm_imperialhal",0,0,0,60,845,0,0,0,0,215
"tsm_imperialhal",0,0,0,100,900,0,0,0,0,1400
"tsm_imperialhal",0,0,0,40,2850,1,1,1,0,915
"tsm_imperialhal",0,0,1,85,2950,0,0,0,1,2065
"tsm_imperialhal",0,0,0,40,1520,0,0,0,0,460
"tsm_imperialhal",0,1,13,130,815,0,0,0,14,330
"tsm_imperialhal",0,0,0,105,1015,0,0,0,0,735
"tsm_imperialhal",0,0,0,10,55,0,0,0,0,5
"tsm_imperialhal",0,0,0,55,600,0,0,0,0,220
"tsm_imperialhal",0,0,1,10,2335,0,0,0,2,1275
"tsm_imperialhal",0,0,0,25,25,0,0,0,0,20
"tsm_imperialhal",0,0,0,15,5700,0,0,0,0,4745
"tsm_imperialhal",0,0,3,25,825,0,0,0,0,185
"tsm_imperialhal",0,0,0,20,165,0,0,0,0,75
"tsm_imperialhal",0,0,0,100,535,0,0,0,0,680
"tsm_imperialhal",0,0,0,30,2345,0,0,0,0,1365
"tsm_imperialhal",0,0,0,180,3155,0,0,0,0,2600
"tsm_imperialhal",0,0,0,30,380,0,0,0,0,1865
"tsm_imperialhal",0,0,0,15,270,0,0,0,0,325
"tsm_imperialhal",0,0,16,75,1605,0,0,0,12,915
"tsm_imperialhal",0,0,0,75,425,0,0,0,0,190
"tsm_imperialhal",0,0,0,45,480,0,0,0,0,175
"tsm_imperialhal",0,0,0,30,30,0,0,0,0,795
"tsm_imperialhal",0,0,0,5,1550,0,0,0,3,2170
"tsm_imperialhal",0,0,0,60,605,0,0,0,0,300
