"resp.id","ques","alt","chid","carpool","seat","cargo","eng","price","choice"
168,8,1,2513,"no","8","2ft","gas","35",0
168,8,2,2513,"no","6","3ft","hyb","35",1
168,8,3,2513,"no","8","3ft","elec","40",0
168,9,1,2514,"no","6","2ft","elec","35",0
168,9,2,2514,"no","7","2ft","hyb","40",0
168,9,3,2514,"no","7","2ft","hyb","30",1
168,10,1,2515,"no","8","3ft","gas","40",0
168,10,2,2515,"no","6","3ft","gas","40",1
168,10,3,2515,"no","6","2ft","hyb","40",0
168,11,1,2516,"no","8","3ft","elec","30",0
168,11,2,2516,"no","8","2ft","gas","40",0
168,11,3,2516,"no","6","2ft","gas","30",1
168,12,1,2517,"no","7","3ft","gas","40",0
168,12,2,2517,"no","7","3ft","hyb","30",1
168,12,3,2517,"no","8","3ft","elec","35",0
168,13,1,2518,"no","6","2ft","elec","40",0
168,13,2,2518,"no","8","3ft","hyb","40",0
168,13,3,2518,"no","8","2ft","gas","30",1
168,14,1,2519,"no","8","2ft","hyb","35",1
168,14,2,2519,"no","7","3ft","elec","40",0
168,14,3,2519,"no","8","2ft","elec","30",0
168,15,1,2520,"no","7","3ft","gas","35",1
168,15,2,2520,"no","6","3ft","hyb","30",0
168,15,3,2520,"no","7","3ft","hyb","40",0
169,1,1,2521,"no","7","2ft","hyb","35",0
169,1,2,2521,"no","7","3ft","hyb","30",1
169,1,3,2521,"no","7","2ft","elec","35",0
169,2,1,2522,"no","7","3ft","gas","40",0
169,2,2,2522,"no","8","2ft","hyb","30",1
169,2,3,2522,"no","6","2ft","hyb","40",0
169,3,1,2523,"no","6","3ft","gas","35",1
169,3,2,2523,"no","6","2ft","elec","40",0
169,3,3,2523,"no","6","2ft","hyb","30",0
169,4,1,2524,"no","6","3ft","elec","30",1
169,4,2,2524,"no","6","2ft","gas","30",0
169,4,3,2524,"no","8","2ft","hyb","35",0
169,5,1,2525,"no","6","2ft","gas","40",0
169,5,2,2525,"no","7","3ft","elec","30",0
169,5,3,2525,"no","6","3ft","gas","30",1
169,6,1,2526,"no","8","3ft","hyb","40",0
169,6,2,2526,"no","8","2ft","gas","30",1
169,6,3,2526,"no","7","3ft","gas","35",0
169,7,1,2527,"no","6","2ft","hyb","35",0
169,7,2,2527,"no","7","3ft","hyb","35",1
169,7,3,2527,"no","6","2ft","elec","35",0
169,8,1,2528,"no","7","2ft","elec","30",1
169,8,2,2528,"no","6","3ft","hyb","35",0
169,8,3,2528,"no","8","2ft","elec","30",0
169,9,1,2529,"no","8","3ft","hyb","30",0
169,9,2,2529,"no","6","3ft","elec","40",0
169,9,3,2529,"no","6","3ft","hyb","30",1
169,10,1,2530,"no","7","2ft","hyb","40",0
169,10,2,2530,"no","7","3ft","hyb","40",0
169,10,3,2530,"no","8","3ft","gas","40",1
169,11,1,2531,"no","8","3ft","gas","30",0
169,11,2,2531,"no","7","3ft","gas","30",0
169,11,3,2531,"no","8","3ft","elec","30",1
169,12,1,2532,"no","6","3ft","elec","35",1
169,12,2,2532,"no","6","3ft","hyb","40",0
169,12,3,2532,"no","8","2ft","elec","35",0
169,13,1,2533,"no","7","2ft","elec","40",0
169,13,2,2533,"no","8","2ft","hyb","40",0
169,13,3,2533,"no","7","3ft","elec","35",1
169,14,1,2534,"no","6","2ft","elec","30",1
169,14,2,2534,"no","7","2ft","gas","40",0
169,14,3,2534,"no","8","3ft","elec","40",0
169,15,1,2535,"no","8","3ft","elec","35",0
169,15,2,2535,"no","8","3ft","gas","35",1
169,15,3,2535,"no","6","2ft","gas","35",0
170,1,1,2536,"no","6","3ft","gas","40",1
170,1,2,2536,"no","8","3ft","gas","35",0
170,1,3,2536,"no","6","3ft","hyb","30",0
170,2,1,2537,"no","7","3ft","hyb","40",0
170,2,2,2537,"no","6","3ft","elec","35",1
170,2,3,2537,"no","8","3ft","hyb","30",0
170,3,1,2538,"no","8","3ft","elec","35",0
170,3,2,2538,"no","7","3ft","gas","30",1
170,3,3,2538,"no","7","3ft","gas","40",0
170,4,1,2539,"no","6","2ft","elec","35",0
170,4,2,2539,"no","6","2ft","gas","30",1
170,4,3,2539,"no","7","2ft","elec","30",0
170,5,1,2540,"no","8","2ft","hyb","30",0
170,5,2,2540,"no","8","3ft","elec","40",0
170,5,3,2540,"no","7","2ft","hyb","35",1
170,6,1,2541,"no","7","2ft","elec","40",0
170,6,2,2541,"no","7","3ft","elec","40",1
170,6,3,2541,"no","6","2ft","hyb","40",0
170,7,1,2542,"no","6","2ft","elec","30",1
170,7,2,2542,"no","7","3ft","hyb","35",0
170,7,3,2542,"no","6","2ft","gas","40",0
170,8,1,2543,"no","8","2ft","hyb","35",0
170,8,2,2543,"no","6","2ft","hyb","30",1
170,8,3,2543,"no","6","2ft","elec","40",0
170,9,1,2544,"no","6","2ft","gas","35",1
170,9,2,2544,"no","7","3ft","elec","30",0
170,9,3,2544,"no","8","2ft","gas","35",0
170,10,1,2545,"no","8","2ft","elec","40",0
170,10,2,2545,"no","8","2ft","elec","35",0
170,10,3,2545,"no","6","2ft","hyb","35",1
170,11,1,2546,"no","7","2ft","gas","35",1
170,11,2,2546,"no","8","3ft","hyb","35",0
170,11,3,2546,"no","8","3ft","gas","30",0
170,12,1,2547,"no","7","2ft","hyb","40",0
170,12,2,2547,"no","7","2ft","gas","30",0
170,12,3,2547,"no","6","3ft","elec","30",1
170,13,1,2548,"no","7","2ft","hyb","30",1
170,13,2,2548,"no","7","3ft","elec","35",0
170,13,3,2548,"no","8","3ft","hyb","40",0
170,14,1,2549,"no","8","2ft","elec","30",0
170,14,2,2549,"no","8","3ft","gas","40",1
170,14,3,2549,"no","8","2ft","hyb","40",0
170,15,1,2550,"no","6","3ft","elec","40",0
170,15,2,2550,"no","7","2ft","gas","40",1
170,15,3,2550,"no","8","2ft","gas","30",0
171,1,1,2551,"yes","6","2ft","elec","40",0
171,1,2,2551,"yes","8","3ft","elec","35",1
171,1,3,2551,"yes","7","3ft","elec","40",0
171,2,1,2552,"yes","6","2ft","hyb","35",0
171,2,2,2552,"yes","6","3ft","elec","35",0
171,2,3,2552,"yes","7","3ft","gas","40",1
171,3,1,2553,"yes","7","2ft","gas","35",0
171,3,2,2553,"yes","6","3ft","hyb","40",0
171,3,3,2553,"yes","7","2ft","hyb","35",1
171,4,1,2554,"yes","6","3ft","gas","30",0
171,4,2,2554,"yes","7","3ft","elec","35",1
171,4,3,2554,"yes","7","2ft","elec","35",0
171,5,1,2555,"yes","6","2ft","gas","35",1
171,5,2,2555,"yes","7","2ft","hyb","40",0
171,5,3,2555,"yes","6","3ft","hyb","35",0
171,6,1,2556,"yes","7","2ft","gas","30",0
171,6,2,2556,"yes","6","2ft","hyb","40",0
171,6,3,2556,"yes","8","2ft","hyb","30",1
171,7,1,2557,"yes","7","3ft","hyb","35",1
171,7,2,2557,"yes","6","2ft","hyb","30",0
171,7,3,2557,"yes","7","2ft","elec","40",0
171,8,1,2558,"yes","8","3ft","hyb","35",0
171,8,2,2558,"yes","8","2ft","elec","40",0
171,8,3,2558,"yes","8","2ft","elec","30",1
171,9,1,2559,"yes","7","2ft","gas","40",0
171,9,2,2559,"yes","6","3ft","gas","40",0
171,9,3,2559,"yes","8","2ft","elec","35",1
171,10,1,2560,"yes","8","2ft","hyb","40",0
171,10,2,2560,"yes","7","3ft","elec","30",1
171,10,3,2560,"yes","6","2ft","gas","40",0
171,11,1,2561,"yes","6","3ft","gas","35",0
171,11,2,2561,"yes","7","2ft","hyb","30",1
171,11,3,2561,"yes","6","2ft","elec","35",0
171,12,1,2562,"yes","8","3ft","hyb","30",0
171,12,2,2562,"yes","8","2ft","gas","30",0
171,12,3,2562,"yes","8","2ft","hyb","35",1
171,13,1,2563,"yes","8","3ft","gas","35",0
171,13,2,2563,"yes","7","3ft","hyb","30",0
171,13,3,2563,"yes","8","3ft","gas","30",1
171,14,1,2564,"yes","8","3ft","gas","40",0
171,14,2,2564,"yes","8","2ft","gas","35",0
171,14,3,2564,"yes","6","3ft","hyb","30",1
171,15,1,2565,"yes","6","3ft","elec","40",0
171,15,2,2565,"yes","6","3ft","elec","30",0
171,15,3,2565,"yes","7","3ft","gas","35",1
172,1,1,2566,"yes","8","3ft","hyb","30",0
172,1,2,2566,"yes","8","3ft","gas","30",1
172,1,3,2566,"yes","6","3ft","elec","40",0
172,2,1,2567,"yes","7","3ft","hyb","40",0
172,2,2,2567,"yes","6","2ft","hyb","30",1
172,2,3,2567,"yes","7","3ft","elec","35",0
172,3,1,2568,"yes","7","3ft","elec","30",1
172,3,2,2568,"yes","8","2ft","gas","35",0
172,3,3,2568,"yes","6","2ft","gas","30",0
172,4,1,2569,"yes","8","2ft","gas","40",0
172,4,2,2569,"yes","7","3ft","hyb","30",1
172,4,3,2569,"yes","8","3ft","gas","40",0
172,5,1,2570,"yes","6","3ft","hyb","40",0
172,5,2,2570,"yes","6","3ft","elec","30",1
172,5,3,2570,"yes","7","2ft","gas","30",0
172,6,1,2571,"yes","8","2ft","hyb","40",0
172,6,2,2571,"yes","8","2ft","elec","30",1
172,6,3,2571,"yes","6","2ft","elec","30",0
172,7,1,2572,"yes","6","3ft","elec","35",1
172,7,2,2572,"yes","8","2ft","gas","30",0
172,7,3,2572,"yes","7","2ft","hyb","35",0
172,8,1,2573,"yes","6","3ft","gas","30",1
172,8,2,2573,"yes","6","3ft","hyb","35",0
172,8,3,2573,"yes","6","3ft","gas","35",0
172,9,1,2574,"yes","7","2ft","elec","40",0
172,9,2,2574,"yes","7","2ft","hyb","30",1
172,9,3,2574,"yes","6","2ft","gas","40",0
172,10,1,2575,"yes","7","2ft","gas","35",0
172,10,2,2575,"yes","8","2ft","elec","40",0
172,10,3,2575,"yes","7","3ft","gas","30",1
172,11,1,2576,"yes","8","3ft","elec","40",0
172,11,2,2576,"yes","7","2ft","elec","30",0
172,11,3,2576,"yes","8","3ft","gas","35",1
172,12,1,2577,"yes","7","2ft","hyb","40",0
172,12,2,2577,"yes","8","2ft","elec","35",1
172,12,3,2577,"yes","6","3ft","hyb","30",0
172,13,1,2578,"yes","6","2ft","hyb","35",0
172,13,2,2578,"yes","6","2ft","gas","35",1
172,13,3,2578,"yes","7","3ft","gas","40",0
172,14,1,2579,"yes","8","3ft","elec","30",1
172,14,2,2579,"yes","8","3ft","elec","35",0
172,14,3,2579,"yes","8","3ft","hyb","40",0
172,15,1,2580,"yes","8","2ft","hyb","35",1
172,15,2,2580,"yes","6","3ft","gas","40",0
172,15,3,2580,"yes","7","3ft","hyb","35",0
173,1,1,2581,"yes","7","3ft","gas","35",1
173,1,2,2581,"yes","7","2ft","elec","35",0
173,1,3,2581,"yes","8","3ft","elec","35",0
173,2,1,2582,"yes","6","3ft","gas","40",1
173,2,2,2582,"yes","6","3ft","hyb","35",0
173,2,3,2582,"yes","7","2ft","elec","40",0
173,3,1,2583,"yes","6","2ft","hyb","30",0
173,3,2,2583,"yes","7","3ft","gas","40",0
173,3,3,2583,"yes","8","3ft","hyb","30",1
173,4,1,2584,"yes","7","3ft","elec","30",1
173,4,2,2584,"yes","7","3ft","elec","40",0
173,4,3,2584,"yes","8","3ft","hyb","40",0
173,5,1,2585,"yes","8","2ft","elec","30",0
173,5,2,2585,"yes","7","2ft","hyb","30",1
173,5,3,2585,"yes","8","3ft","elec","30",0
173,6,1,2586,"yes","8","2ft","gas","35",0
173,6,2,2586,"yes","7","3ft","gas","30",1
173,6,3,2586,"yes","6","2ft","elec","40",0
173,7,1,2587,"yes","8","2ft","elec","40",0
173,7,2,2587,"yes","8","3ft","gas","30",1
173,7,3,2587,"yes","7","2ft","hyb","40",0
173,8,1,2588,"yes","8","3ft","hyb","35",1
173,8,2,2588,"yes","7","3ft","hyb","40",0
173,8,3,2588,"yes","7","2ft","gas","35",0
173,9,1,2589,"yes","8","2ft","hyb","30",1
173,9,2,2589,"yes","8","3ft","gas","35",0
173,9,3,2589,"yes","7","2ft","elec","30",0
173,10,1,2590,"yes","8","2ft","hyb","40",1
173,10,2,2590,"yes","8","3ft","elec","40",0
173,10,3,2590,"yes","7","2ft","gas","40",0
173,11,1,2591,"yes","8","2ft","gas","40",0
173,11,2,2591,"yes","6","2ft","hyb","40",0
173,11,3,2591,"yes","8","3ft","gas","40",1
173,12,1,2592,"yes","7","3ft","hyb","35",1
173,12,2,2592,"yes","7","3ft","hyb","30",0
173,12,3,2592,"yes","6","3ft","hyb","40",0
173,13,1,2593,"yes","8","2ft","elec","35",0
173,13,2,2593,"yes","6","2ft","gas","40",0
173,13,3,2593,"yes","8","2ft","hyb","35",1
173,14,1,2594,"yes","6","2ft","hyb","35",0
173,14,2,2594,"yes","6","2ft","gas","30",1
173,14,3,2594,"yes","6","3ft","elec","40",0
173,15,1,2595,"yes","6","2ft","gas","35",0
173,15,2,2595,"yes","7","2ft","hyb","35",0
173,15,3,2595,"yes","6","3ft","hyb","30",1
174,1,1,2596,"yes","8","2ft","gas","30",1
174,1,2,2596,"yes","7","2ft","hyb","40",0
174,1,3,2596,"yes","8","2ft","hyb","40",0
174,2,1,2597,"yes","8","3ft","elec","30",1
174,2,2,2597,"yes","8","3ft","gas","35",0
174,2,3,2597,"yes","7","2ft","gas","35",0
174,3,1,2598,"yes","7","3ft","elec","40",0
174,3,2,2598,"yes","6","2ft","hyb","35",0
174,3,3,2598,"yes","8","2ft","gas","40",1
174,4,1,2599,"yes","7","2ft","hyb","30",0
174,4,2,2599,"yes","6","3ft","gas","40",0
174,4,3,2599,"yes","8","2ft","elec","30",1
174,5,1,2600,"yes","7","2ft","gas","40",0
174,5,2,2600,"yes","7","2ft","gas","30",1
174,5,3,2600,"yes","6","2ft","gas","40",0
174,6,1,2601,"yes","8","3ft","elec","40",0
174,6,2,2601,"yes","6","3ft","hyb","40",0
174,6,3,2601,"yes","8","2ft","elec","40",1
174,7,1,2602,"yes","6","3ft","elec","40",1
174,7,2,2602,"yes","6","3ft","gas","35",0
174,7,3,2602,"yes","8","3ft","gas","40",0
174,8,1,2603,"yes","7","3ft","hyb","35",1
174,8,2,2603,"yes","7","3ft","gas","35",0
174,8,3,2603,"yes","6","2ft","elec","30",0
174,9,1,2604,"yes","8","2ft","hyb","35",0
174,9,2,2604,"yes","7","2ft","hyb","35",0
174,9,3,2604,"yes","7","3ft","elec","30",1
174,10,1,2605,"yes","8","3ft","hyb","30",0
174,10,2,2605,"yes","8","3ft","gas","30",1
174,10,3,2605,"yes","7","3ft","hyb","40",0
174,11,1,2606,"yes","8","3ft","hyb","35",1
174,11,2,2606,"yes","6","3ft","elec","35",0
174,11,3,2606,"yes","6","3ft","elec","30",0
174,12,1,2607,"yes","7","3ft","hyb","30",0
174,12,2,2607,"yes","7","3ft","gas","30",1
174,12,3,2607,"yes","8","2ft","elec","35",0
174,13,1,2608,"yes","6","2ft","elec","40",0
174,13,2,2608,"yes","8","2ft","gas","35",0
174,13,3,2608,"yes","8","3ft","elec","35",1
174,14,1,2609,"yes","6","2ft","hyb","40",0
174,14,2,2609,"yes","7","2ft","elec","35",0
174,14,3,2609,"yes","8","2ft","hyb","30",1
174,15,1,2610,"yes","6","2ft","elec","35",0
174,15,2,2610,"yes","6","3ft","hyb","30",1
174,15,3,2610,"yes","6","2ft","gas","30",0
175,1,1,2611,"no","7","2ft","gas","40",0
175,1,2,2611,"no","8","3ft","gas","30",1
175,1,3,2611,"no","7","2ft","gas","30",0
175,2,1,2612,"no","8","2ft","gas","30",1
175,2,2,2612,"no","6","3ft","elec","30",0
175,2,3,2612,"no","6","2ft","hyb","30",0
175,3,1,2613,"no","6","3ft","gas","35",0
175,3,2,2613,"no","8","3ft","gas","40",0
175,3,3,2613,"no","8","3ft","elec","40",1
175,4,1,2614,"no","8","3ft","hyb","35",0
175,4,2,2614,"no","7","2ft","gas","35",0
175,4,3,2614,"no","8","3ft","gas","35",1
175,5,1,2615,"no","6","2ft","elec","40",0
175,5,2,2615,"no","8","3ft","elec","30",0
175,5,3,2615,"no","6","3ft","gas","30",1
175,6,1,2616,"no","6","3ft","elec","40",0
175,6,2,2616,"no","6","3ft","elec","35",1
175,6,3,2616,"no","6","3ft","hyb","40",0
175,7,1,2617,"no","8","2ft","elec","40",0
175,7,2,2617,"no","6","2ft","elec","35",0
175,7,3,2617,"no","8","3ft","hyb","30",1
175,8,1,2618,"no","7","2ft","hyb","40",0
175,8,2,2618,"no","7","3ft","elec","30",0
175,8,3,2618,"no","6","2ft","gas","35",1
175,9,1,2619,"no","6","2ft","gas","40",0
175,9,2,2619,"no","7","2ft","hyb","30",1
175,9,3,2619,"no","8","2ft","hyb","35",0
175,10,1,2620,"no","8","2ft","hyb","30",1
175,10,2,2620,"no","8","3ft","elec","35",0
175,10,3,2620,"no","7","3ft","elec","40",0
175,11,1,2621,"no","6","3ft","gas","40",0
175,11,2,2621,"no","8","2ft","gas","40",0
175,11,3,2621,"no","8","3ft","hyb","40",1
175,12,1,2622,"no","7","2ft","elec","40",0
175,12,2,2622,"no","7","2ft","elec","30",0
175,12,3,2622,"no","8","2ft","hyb","40",1
175,13,1,2623,"no","6","3ft","hyb","35",0
175,13,2,2623,"no","8","2ft","elec","30",1
175,13,3,2623,"no","8","2ft","elec","35",0
175,14,1,2624,"no","6","2ft","gas","30",0
175,14,2,2624,"no","8","2ft","gas","35",1
175,14,3,2624,"no","7","3ft","gas","35",0
175,15,1,2625,"no","7","3ft","gas","30",0
175,15,2,2625,"no","7","3ft","elec","35",0
175,15,3,2625,"no","7","3ft","hyb","30",1
176,1,1,2626,"no","6","3ft","gas","40",0
176,1,2,2626,"no","8","2ft","hyb","40",0
176,1,3,2626,"no","7","3ft","gas","35",1
176,2,1,2627,"no","6","3ft","hyb","30",1
176,2,2,2627,"no","8","2ft","hyb","30",0
176,2,3,2627,"no","8","3ft","hyb","35",0
176,3,1,2628,"no","8","2ft","elec","35",0
176,3,2,2628,"no","7","2ft","elec","30",0
176,3,3,2628,"no","7","3ft","elec","35",1
176,4,1,2629,"no","7","2ft","gas","35",1
176,4,2,2629,"no","6","3ft","elec","40",0
176,4,3,2629,"no","7","2ft","hyb","30",0
176,5,1,2630,"no","6","2ft","gas","30",1
176,5,2,2630,"no","8","3ft","hyb","40",0
176,5,3,2630,"no","6","2ft","elec","40",0
176,6,1,2631,"no","7","3ft","gas","30",1
176,6,2,2631,"no","7","2ft","elec","40",0
176,6,3,2631,"no","7","2ft","gas","40",0
176,7,1,2632,"no","6","2ft","hyb","40",0
176,7,2,2632,"no","8","3ft","gas","40",0
176,7,3,2632,"no","8","2ft","gas","30",1
176,8,1,2633,"no","8","3ft","hyb","30",1
176,8,2,2633,"no","6","2ft","elec","35",0
176,8,3,2633,"no","7","3ft","elec","40",0
176,9,1,2634,"no","7","2ft","hyb","40",0
176,9,2,2634,"no","8","3ft","gas","30",1
176,9,3,2634,"no","6","2ft","gas","40",0
176,10,1,2635,"no","8","3ft","elec","35",0
176,10,2,2635,"no","8","2ft","gas","40",0
176,10,3,2635,"no","6","3ft","gas","30",1
176,11,1,2636,"no","6","2ft","elec","30",0
176,11,2,2636,"no","6","3ft","gas","35",1
176,11,3,2636,"no","6","3ft","elec","30",0
176,12,1,2637,"no","7","3ft","elec","30",0
176,12,2,2637,"no","7","2ft","elec","35",0
176,12,3,2637,"no","7","3ft","hyb","30",1
176,13,1,2638,"no","6","2ft","hyb","30",0
176,13,2,2638,"no","6","2ft","gas","35",1
176,13,3,2638,"no","7","3ft","hyb","35",0
176,14,1,2639,"no","8","3ft","elec","40",0
176,14,2,2639,"no","6","2ft","hyb","35",0
176,14,3,2639,"no","7","3ft","gas","40",1
176,15,1,2640,"no","7","2ft","hyb","35",1
176,15,2,2640,"no","8","2ft","elec","30",0
176,15,3,2640,"no","8","3ft","elec","30",0
177,1,1,2641,"yes","6","3ft","elec","35",0
177,1,2,2641,"yes","8","3ft","gas","35",1
177,1,3,2641,"yes","6","3ft","gas","40",0
177,2,1,2642,"yes","7","3ft","elec","40",0
177,2,2,2642,"yes","6","3ft","hyb","35",1
177,2,3,2642,"yes","8","3ft","elec","35",0
177,3,1,2643,"yes","7","3ft","gas","35",0
177,3,2,2643,"yes","8","2ft","gas","30",1
177,3,3,2643,"yes","8","3ft","hyb","40",0
177,4,1,2644,"yes","7","2ft","hyb","35",0
177,4,2,2644,"yes","8","3ft","gas","30",1
177,4,3,2644,"yes","6","2ft","hyb","35",0
177,5,1,2645,"yes","6","2ft","elec","40",0
177,5,2,2645,"yes","6","2ft","hyb","40",0
177,5,3,2645,"yes","6","2ft","gas","40",1
177,6,1,2646,"yes","8","2ft","hyb","40",0
177,6,2,2646,"yes","7","2ft","elec","30",0
177,6,3,2646,"yes","8","2ft","gas","40",1
177,7,1,2647,"yes","8","2ft","gas","35",1
177,7,2,2647,"yes","6","3ft","elec","40",0
177,7,3,2647,"yes","8","2ft","hyb","35",0
177,8,1,2648,"yes","7","3ft","elec","35",1
177,8,2,2648,"yes","8","2ft","elec","40",0
177,8,3,2648,"yes","6","2ft","elec","35",0
177,9,1,2649,"yes","7","3ft","gas","30",1
177,9,2,2649,"yes","7","2ft","gas","30",0
177,9,3,2649,"yes","6","2ft","gas","30",0
177,10,1,2650,"yes","7","2ft","gas","35",0
177,10,2,2650,"yes","7","2ft","elec","35",0
177,10,3,2650,"yes","6","3ft","hyb","30",1
177,11,1,2651,"yes","6","3ft","gas","35",0
177,11,2,2651,"yes","8","3ft","hyb","30",1
177,11,3,2651,"yes","8","2ft","elec","35",0
177,12,1,2652,"yes","8","2ft","elec","30",0
177,12,2,2652,"yes","6","2ft","elec","30",0
177,12,3,2652,"yes","8","3ft","elec","30",1
177,13,1,2653,"yes","7","3ft","hyb","40",0
177,13,2,2653,"yes","6","3ft","elec","30",1
177,13,3,2653,"yes","7","3ft","hyb","35",0
177,14,1,2654,"yes","6","2ft","gas","35",1
177,14,2,2654,"yes","7","2ft","hyb","30",0
177,14,3,2654,"yes","7","2ft","gas","40",0
177,15,1,2655,"yes","7","3ft","gas","40",1
177,15,2,2655,"yes","7","3ft","elec","30",0
177,15,3,2655,"yes","6","3ft","hyb","40",0
178,1,1,2656,"no","8","3ft","hyb","40",0
178,1,2,2656,"no","6","2ft","elec","30",1
178,1,3,2656,"no","6","3ft","hyb","30",0
178,2,1,2657,"no","6","3ft","elec","30",1
178,2,2,2657,"no","6","3ft","elec","35",0
178,2,3,2657,"no","8","2ft","elec","40",0
178,3,1,2658,"no","8","2ft","gas","30",0
178,3,2,2658,"no","7","3ft","elec","40",1
178,3,3,2658,"no","8","3ft","elec","30",0
178,4,1,2659,"no","7","2ft","hyb","40",0
178,4,2,2659,"no","6","3ft","gas","30",1
178,4,3,2659,"no","8","3ft","gas","30",0
178,5,1,2660,"no","6","2ft","gas","35",1
178,5,2,2660,"no","8","2ft","hyb","30",0
178,5,3,2660,"no","6","2ft","hyb","35",0
178,6,1,2661,"no","7","2ft","elec","35",0
178,6,2,2661,"no","7","3ft","elec","35",1
178,6,3,2661,"no","7","2ft","elec","30",0
178,7,1,2662,"no","7","3ft","gas","40",0
178,7,2,2662,"no","8","3ft","hyb","30",0
178,7,3,2662,"no","7","2ft","gas","40",1
178,8,1,2663,"no","8","2ft","gas","35",0
178,8,2,2663,"no","6","3ft","hyb","40",0
178,8,3,2663,"no","6","2ft","elec","35",1
178,9,1,2664,"no","8","2ft","gas","40",0
178,9,2,2664,"no","7","3ft","hyb","40",0
178,9,3,2664,"no","7","3ft","gas","35",1
178,10,1,2665,"no","8","3ft","gas","35",0
178,10,2,2665,"no","7","2ft","hyb","30",1
178,10,3,2665,"no","6","3ft","gas","40",0
178,11,1,2666,"no","8","3ft","elec","35",0
178,11,2,2666,"no","8","2ft","hyb","40",1
178,11,3,2666,"no","7","3ft","gas","30",0
178,12,1,2667,"no","8","2ft","hyb","35",0
178,12,2,2667,"no","6","2ft","hyb","40",0
178,12,3,2667,"no","8","2ft","elec","30",1
178,13,1,2668,"no","6","2ft","gas","40",1
178,13,2,2668,"no","8","3ft","hyb","35",0
178,13,3,2668,"no","8","3ft","gas","40",0
178,14,1,2669,"no","6","3ft","gas","35",1
178,14,2,2669,"no","7","2ft","gas","35",0
178,14,3,2669,"no","7","3ft","hyb","35",0
178,15,1,2670,"no","7","3ft","hyb","30",0
178,15,2,2670,"no","6","3ft","elec","40",1
178,15,3,2670,"no","7","2ft","elec","40",0
179,1,1,2671,"no","8","2ft","gas","35",0
179,1,2,2671,"no","7","2ft","hyb","35",1
179,1,3,2671,"no","6","2ft","gas","35",0
179,2,1,2672,"no","8","2ft","hyb","40",0
179,2,2,2672,"no","6","2ft","hyb","30",1
179,2,3,2672,"no","7","3ft","elec","35",0
179,3,1,2673,"no","6","2ft","gas","30",0
179,3,2,2673,"no","6","2ft","hyb","35",0
179,3,3,2673,"no","8","2ft","elec","40",1
179,4,1,2674,"no","6","3ft","gas","30",1
179,4,2,2674,"no","7","3ft","gas","30",0
179,4,3,2674,"no","7","2ft","gas","40",0
179,5,1,2675,"no","6","2ft","elec","35",0
179,5,2,2675,"no","7","3ft","gas","40",0
179,5,3,2675,"no","6","3ft","hyb","35",1
179,6,1,2676,"no","8","2ft","elec","35",0
179,6,2,2676,"no","8","3ft","hyb","35",1
179,6,3,2676,"no","7","2ft","elec","40",0
179,7,1,2677,"no","6","3ft","elec","35",0
179,7,2,2677,"no","6","3ft","gas","40",0
179,7,3,2677,"no","8","3ft","hyb","40",1
179,8,1,2678,"no","7","2ft","elec","35",0
179,8,2,2678,"no","7","3ft","hyb","35",0
179,8,3,2678,"no","8","2ft","gas","30",1
179,9,1,2679,"no","8","3ft","elec","35",0
179,9,2,2679,"no","6","3ft","gas","35",1
179,9,3,2679,"no","7","2ft","gas","30",0
179,10,1,2680,"no","8","2ft","hyb","30",0
179,10,2,2680,"no","7","3ft","elec","30",1
179,10,3,2680,"no","7","3ft","hyb","40",0
179,11,1,2681,"no","8","3ft","gas","40",0
179,11,2,2681,"no","7","2ft","gas","35",1
179,11,3,2681,"no","8","2ft","elec","30",0
179,12,1,2682,"no","7","2ft","hyb","40",1
179,12,2,2682,"no","7","3ft","gas","35",0
179,12,3,2682,"no","8","2ft","hyb","35",0
179,13,1,2683,"no","6","3ft","elec","40",0
179,13,2,2683,"no","8","2ft","gas","40",1
179,13,3,2683,"no","6","2ft","elec","40",0
179,14,1,2684,"no","6","3ft","elec","30",1
179,14,2,2684,"no","7","3ft","elec","40",0
179,14,3,2684,"no","8","3ft","gas","30",0
179,15,1,2685,"no","8","3ft","gas","35",0
179,15,2,2685,"no","7","2ft","elec","30",1
179,15,3,2685,"no","6","2ft","hyb","40",0
180,1,1,2686,"no","7","2ft","hyb","35",0
180,1,2,2686,"no","8","3ft","hyb","30",1
180,1,3,2686,"no","8","3ft","hyb","40",0
180,2,1,2687,"no","7","2ft","elec","30",0
180,2,2,2687,"no","7","3ft","gas","40",1
180,2,3,2687,"no","6","2ft","elec","40",0
180,3,1,2688,"no","8","2ft","hyb","40",0
180,3,2,2688,"no","6","2ft","gas","30",1
180,3,3,2688,"no","8","3ft","gas","40",0
180,4,1,2689,"no","7","2ft","elec","35",1
180,4,2,2689,"no","8","2ft","hyb","35",0
180,4,3,2689,"no","7","3ft","hyb","30",0
180,5,1,2690,"no","7","2ft","gas","35",0
180,5,2,2690,"no","6","3ft","elec","30",1
180,5,3,2690,"no","6","3ft","gas","35",0
180,6,1,2691,"no","8","3ft","elec","40",1
180,6,2,2691,"no","8","3ft","gas","35",0
180,6,3,2691,"no","6","3ft","elec","40",0
180,7,1,2692,"no","7","3ft","elec","30",0
180,7,2,2692,"no","8","2ft","hyb","30",0
180,7,3,2692,"no","7","2ft","gas","30",1
180,8,1,2693,"no","8","2ft","gas","30",0
180,8,2,2693,"no","6","3ft","elec","35",1
