"resp.id","ques","alt","chid","duration","brand","storage","batterylife","resolution","touchscreen","price","choice"
54,6,"B",969,615,"Mac","512","4","HD","No","799",0
54,6,"C",969,615,"PC","1024","4","Ultra-HD/4K","No","1199",0
54,7,"A",970,615,"Mac","512","8","HD","No","799",0
54,7,"B",970,615,"Mac","2048","12","HD","Yes","799",1
54,7,"C",970,615,"Mac","2048","4","Ultra-HD/4K","No","799",0
54,8,"A",971,615,"Mac","512","4","HD","No","1599",0
54,8,"B",971,615,"PC","512","8","Ultra-HD/4K","Yes","1199",0
54,8,"C",971,615,"Mac","2048","8","HD","Yes","799",1
54,9,"A",972,615,"PC","1024","4","Ultra-HD/4K","Yes","1199",0
54,9,"B",972,615,"Mac","2048","12","HD","No","799",1
54,9,"C",972,615,"Mac","512","8","HD","No","1599",0
54,10,"A",956,615,"PC","1024","8","HD","No","799",0
54,10,"B",956,615,"PC","2048","4","Ultra-HD/4K","No","799",0
54,10,"C",956,615,"Mac","1024","12","Ultra-HD/4K","No","1599",1
54,11,"A",957,615,"Mac","2048","8","Ultra-HD/4K","Yes","1199",1
54,11,"B",957,615,"PC","512","12","HD","Yes","1199",0
54,11,"C",957,615,"PC","1024","4","HD","No","1199",0
54,12,"A",958,615,"Mac","512","12","HD","Yes","1599",0
54,12,"B",958,615,"PC","1024","8","Ultra-HD/4K","Yes","1199",1
54,12,"C",958,615,"PC","2048","12","Ultra-HD/4K","Yes","1599",0
54,13,"A",959,615,"PC","512","8","HD","Yes","799",0
54,13,"B",959,615,"Mac","512","12","Ultra-HD/4K","No","799",1
54,13,"C",959,615,"PC","2048","4","HD","No","1599",0
54,14,"A",960,615,"PC","1024","4","Ultra-HD/4K","Yes","799",0
54,14,"B",960,615,"PC","1024","12","Ultra-HD/4K","Yes","1599",0
54,14,"C",960,615,"PC","1024","12","Ultra-HD/4K","Yes","1199",1
54,15,"A",961,615,"PC","512","4","HD","No","1199",0
54,15,"B",961,615,"PC","2048","8","Ultra-HD/4K","Yes","1199",0
54,15,"C",961,615,"PC","512","8","Ultra-HD/4K","No","799",1
54,16,"A",962,615,"Mac","1024","12","HD","No","1199",1
54,16,"B",962,615,"Mac","1024","8","HD","No","1599",0
54,16,"C",962,615,"Mac","2048","4","Ultra-HD/4K","Yes","1199",0
54,17,"A",963,615,"PC","2048","4","Ultra-HD/4K","No","1199",0
54,17,"B",963,615,"PC","512","4","HD","No","1199",0
54,17,"C",963,615,"Mac","1024","8","HD","No","1199",1
54,18,"A",964,615,"PC","2048","12","HD","No","1199",1
54,18,"B",964,615,"PC","512","4","Ultra-HD/4K","No","1599",0
54,18,"C",964,615,"Mac","2048","4","HD","Yes","1199",0
55,1,"A",973,193,"PC","512","4","HD","No","1599",0
55,1,"B",973,193,"Mac","1024","12","HD","No","799",1
55,1,"C",973,193,"PC","1024","12","Ultra-HD/4K","No","799",0
55,2,"A",983,193,"PC","1024","12","HD","Yes","1599",0
55,2,"B",983,193,"Mac","2048","8","Ultra-HD/4K","Yes","1599",1
55,2,"C",983,193,"PC","2048","12","Ultra-HD/4K","Yes","1599",0
55,3,"A",984,193,"PC","1024","12","HD","Yes","799",0
55,3,"B",984,193,"Mac","512","4","Ultra-HD/4K","Yes","1199",1
55,3,"C",984,193,"PC","2048","8","HD","Yes","1199",0
55,4,"A",985,193,"Mac","2048","8","Ultra-HD/4K","Yes","799",1
55,4,"B",985,193,"Mac","2048","8","HD","Yes","1199",0
55,4,"C",985,193,"Mac","512","8","HD","No","799",0
55,5,"A",986,193,"Mac","2048","4","HD","No","1199",1
55,5,"B",986,193,"Mac","1024","4","HD","Yes","1199",0
55,5,"C",986,193,"Mac","512","12","Ultra-HD/4K","Yes","1199",0
55,6,"A",987,193,"PC","2048","12","HD","Yes","1199",0
55,6,"B",987,193,"Mac","2048","12","HD","Yes","799",1
55,6,"C",987,193,"PC","2048","8","Ultra-HD/4K","Yes","1199",0
55,7,"A",988,193,"PC","2048","8","HD","No","799",0
55,7,"B",988,193,"Mac","1024","12","HD","Yes","1199",1
55,7,"C",988,193,"PC","512","12","HD","Yes","799",0
55,8,"A",989,193,"PC","2048","8","Ultra-HD/4K","Yes","1199",0
55,8,"B",989,193,"Mac","512","12","Ultra-HD/4K","No","1599",1
55,8,"C",989,193,"Mac","512","4","HD","Yes","1599",0
55,9,"A",990,193,"Mac","512","8","HD","Yes","1599",0
55,9,"B",990,193,"PC","512","8","Ultra-HD/4K","No","799",0
55,9,"C",990,193,"Mac","512","12","HD","No","799",1
55,10,"A",974,193,"Mac","2048","4","Ultra-HD/4K","Yes","1599",1
55,10,"B",974,193,"PC","2048","4","HD","Yes","799",0
55,10,"C",974,193,"Mac","1024","8","HD","No","1599",0
55,11,"A",975,193,"Mac","1024","12","HD","No","1199",1
55,11,"B",975,193,"PC","1024","8","HD","No","799",0
55,11,"C",975,193,"PC","512","8","Ultra-HD/4K","Yes","1199",0
55,12,"A",976,193,"Mac","2048","8","HD","No","1199",1
55,12,"B",976,193,"PC","2048","12","HD","No","799",0
55,12,"C",976,193,"Mac","512","4","Ultra-HD/4K","Yes","1199",0
55,13,"A",977,193,"Mac","512","4","Ultra-HD/4K","Yes","1599",0
55,13,"B",977,193,"Mac","2048","4","HD","No","1199",1
55,13,"C",977,193,"Mac","2048","4","HD","No","1599",0
55,14,"A",978,193,"PC","512","4","Ultra-HD/4K","Yes","1599",0
55,14,"B",978,193,"PC","512","4","HD","Yes","1599",0
55,14,"C",978,193,"PC","2048","4","Ultra-HD/4K","Yes","1599",1
55,15,"A",979,193,"Mac","2048","8","HD","No","1599",0
55,15,"B",979,193,"Mac","512","4","Ultra-HD/4K","Yes","799",1
55,15,"C",979,193,"PC","2048","8","Ultra-HD/4K","No","1599",0
55,16,"A",980,193,"Mac","1024","12","HD","Yes","1199",1
55,16,"B",980,193,"Mac","1024","8","HD","No","1199",0
55,16,"C",980,193,"PC","2048","8","Ultra-HD/4K","Yes","1199",0
55,17,"A",981,193,"Mac","2048","12","HD","No","799",1
55,17,"B",981,193,"Mac","2048","8","Ultra-HD/4K","Yes","1199",0
55,17,"C",981,193,"PC","2048","8","HD","No","1199",0
55,18,"A",982,193,"PC","2048","8","Ultra-HD/4K","Yes","1199",0
55,18,"B",982,193,"PC","2048","4","HD","Yes","799",1
55,18,"C",982,193,"PC","1024","12","Ultra-HD/4K","No","799",0
56,1,"A",991,273,"PC","1024","12","Ultra-HD/4K","No","1599",0
56,1,"B",991,273,"PC","1024","8","Ultra-HD/4K","No","1599",0
56,1,"C",991,273,"PC","1024","8","Ultra-HD/4K","Yes","799",1
56,2,"A",1001,273,"Mac","512","4","HD","Yes","799",0
56,2,"B",1001,273,"Mac","2048","8","Ultra-HD/4K","Yes","1199",0
56,2,"C",1001,273,"Mac","512","8","HD","Yes","799",1
56,3,"A",1002,273,"Mac","512","8","Ultra-HD/4K","No","1199",0
56,3,"B",1002,273,"Mac","512","12","HD","No","799",1
56,3,"C",1002,273,"Mac","2048","4","HD","Yes","1199",0
56,4,"A",1003,273,"Mac","1024","12","Ultra-HD/4K","No","799",1
56,4,"B",1003,273,"PC","2048","4","Ultra-HD/4K","Yes","1199",0
56,4,"C",1003,273,"PC","2048","4","Ultra-HD/4K","No","1599",0
56,5,"A",1004,273,"PC","2048","4","Ultra-HD/4K","Yes","799",1
56,5,"B",1004,273,"Mac","1024","4","HD","No","1599",0
56,5,"C",1004,273,"PC","1024","12","HD","No","1599",0
56,6,"A",1005,273,"Mac","2048","8","HD","No","799",1
56,6,"B",1005,273,"PC","2048","8","HD","Yes","1199",0
56,6,"C",1005,273,"Mac","512","4","Ultra-HD/4K","No","799",0
56,7,"A",1006,273,"PC","512","4","Ultra-HD/4K","Yes","1599",0
56,7,"B",1006,273,"Mac","512","8","HD","No","1599",0
56,7,"C",1006,273,"Mac","2048","12","Ultra-HD/4K","No","799",1
56,8,"A",1007,273,"Mac","512","4","Ultra-HD/4K","No","1199",0
56,8,"B",1007,273,"Mac","512","12","HD","Yes","1599",1
56,8,"C",1007,273,"PC","512","12","HD","No","1599",0
56,9,"A",1008,273,"PC","512","8","Ultra-HD/4K","Yes","1599",0
56,9,"B",1008,273,"Mac","1024","8","Ultra-HD/4K","Yes","1599",1
56,9,"C",1008,273,"PC","2048","8","HD","No","1599",0
56,10,"A",992,273,"PC","2048","12","Ultra-HD/4K","Yes","799",1
56,10,"B",992,273,"PC","2048","4","HD","No","1599",0
56,10,"C",992,273,"PC","512","12","HD","Yes","799",0
56,11,"A",993,273,"PC","2048","12","HD","No","1599",0
56,11,"B",993,273,"Mac","512","4","Ultra-HD/4K","Yes","799",1
56,11,"C",993,273,"PC","1024","8","Ultra-HD/4K","Yes","1599",0
56,12,"A",994,273,"Mac","512","12","Ultra-HD/4K","No","799",1
56,12,"B",994,273,"PC","512","12","Ultra-HD/4K","No","799",0
56,12,"C",994,273,"PC","1024","12","Ultra-HD/4K","No","1199",0
56,13,"A",995,273,"Mac","1024","12","Ultra-HD/4K","Yes","799",1
56,13,"B",995,273,"Mac","1024","12","HD","Yes","799",0
56,13,"C",995,273,"Mac","1024","12","Ultra-HD/4K","Yes","1199",0
56,14,"A",996,273,"Mac","512","12","Ultra-HD/4K","Yes","799",0
56,14,"B",996,273,"PC","1024","12","HD","No","799",1
56,14,"C",996,273,"Mac","1024","8","HD","Yes","799",0
56,15,"A",997,273,"Mac","512","12","HD","No","1599",0
56,15,"B",997,273,"PC","2048","4","Ultra-HD/4K","Yes","1199",0
56,15,"C",997,273,"Mac","2048","12","HD","Yes","1599",1
56,16,"A",998,273,"PC","2048","8","HD","No","1199",1
56,16,"B",998,273,"Mac","1024","12","Ultra-HD/4K","No","1599",0
56,16,"C",998,273,"PC","1024","8","Ultra-HD/4K","No","1599",0
56,17,"A",999,273,"PC","512","12","HD","Yes","1599",0
56,17,"B",999,273,"PC","2048","12","Ultra-HD/4K","Yes","1199",1
56,17,"C",999,273,"PC","2048","8","Ultra-HD/4K","No","1199",0
56,18,"A",1000,273,"Mac","512","4","HD","No","1599",0
56,18,"B",1000,273,"Mac","2048","4","HD","Yes","1599",0
56,18,"C",1000,273,"PC","1024","4","HD","No","1199",1
57,1,"A",1009,350,"Mac","512","12","Ultra-HD/4K","Yes","1599",0
57,1,"B",1009,350,"PC","1024","12","HD","No","799",1
57,1,"C",1009,350,"PC","1024","12","HD","Yes","1599",0
57,2,"A",1019,350,"Mac","2048","8","Ultra-HD/4K","No","799",1
57,2,"B",1019,350,"Mac","2048","4","Ultra-HD/4K","Yes","1599",0
57,2,"C",1019,350,"Mac","512","4","Ultra-HD/4K","No","799",0
57,3,"A",1020,350,"Mac","2048","8","Ultra-HD/4K","Yes","1199",1
57,3,"B",1020,350,"PC","2048","4","HD","Yes","1199",0
57,3,"C",1020,350,"PC","512","12","HD","Yes","799",0
57,4,"A",1021,350,"PC","1024","8","HD","No","1599",0
57,4,"B",1021,350,"PC","2048","8","Ultra-HD/4K","Yes","1199",0
57,4,"C",1021,350,"Mac","1024","12","Ultra-HD/4K","Yes","1599",1
57,5,"A",1022,350,"PC","512","4","HD","No","1199",0
57,5,"B",1022,350,"PC","2048","4","Ultra-HD/4K","No","1199",0
57,5,"C",1022,350,"PC","512","12","HD","Yes","799",1
57,6,"A",1023,350,"PC","512","12","Ultra-HD/4K","Yes","799",1
57,6,"B",1023,350,"PC","1024","4","Ultra-HD/4K","Yes","1599",0
57,6,"C",1023,350,"Mac","512","8","Ultra-HD/4K","No","1599",0
57,7,"A",1024,350,"PC","2048","4","HD","No","799",1
57,7,"B",1024,350,"PC","512","12","Ultra-HD/4K","No","1599",0
57,7,"C",1024,350,"PC","1024","8","Ultra-HD/4K","Yes","799",0
57,8,"A",1025,350,"Mac","512","8","HD","No","799",0
57,8,"B",1025,350,"PC","512","8","HD","Yes","1599",0
57,8,"C",1025,350,"PC","2048","8","HD","No","1199",1
57,9,"A",1026,350,"Mac","1024","4","Ultra-HD/4K","No","1199",1
57,9,"B",1026,350,"Mac","512","12","HD","No","1199",0
57,9,"C",1026,350,"PC","1024","4","HD","Yes","1199",0
57,10,"A",1010,350,"Mac","1024","4","HD","No","799",0
57,10,"B",1010,350,"Mac","2048","8","HD","Yes","1599",1
57,10,"C",1010,350,"PC","512","8","HD","Yes","799",0
57,11,"A",1011,350,"PC","512","4","HD","No","1599",0
57,11,"B",1011,350,"PC","1024","4","Ultra-HD/4K","No","1199",0
57,11,"C",1011,350,"Mac","512","12","HD","Yes","799",1
57,12,"A",1012,350,"Mac","2048","4","Ultra-HD/4K","No","1599",1
57,12,"B",1012,350,"PC","2048","4","HD","Yes","1199",0
57,12,"C",1012,350,"PC","2048","4","Ultra-HD/4K","Yes","1599",0
57,13,"A",1013,350,"Mac","2048","12","Ultra-HD/4K","No","1199",1
57,13,"B",1013,350,"Mac","512","4","HD","Yes","1199",0
57,13,"C",1013,350,"PC","512","4","Ultra-HD/4K","No","1599",0
57,14,"A",1014,350,"Mac","2048","4","HD","No","1599",1
57,14,"B",1014,350,"PC","512","12","HD","Yes","1599",0
57,14,"C",1014,350,"PC","1024","4","HD","No","799",0
57,15,"A",1015,350,"PC","512","12","Ultra-HD/4K","Yes","799",0
57,15,"B",1015,350,"PC","512","8","HD","No","799",0
57,15,"C",1015,350,"Mac","512","4","HD","Yes","1199",1
57,16,"A",1016,350,"Mac","2048","12","Ultra-HD/4K","No","1199",1
57,16,"B",1016,350,"Mac","2048","12","HD","No","1199",0
57,16,"C",1016,350,"PC","1024","12","HD","No","1199",0
57,17,"A",1017,350,"PC","2048","8","Ultra-HD/4K","No","1199",0
57,17,"B",1017,350,"Mac","2048","8","HD","Yes","799",1
57,17,"C",1017,350,"PC","512","12","HD","No","1199",0
57,18,"A",1018,350,"PC","2048","12","Ultra-HD/4K","Yes","799",0
57,18,"B",1018,350,"Mac","2048","8","HD","No","1199",1
57,18,"C",1018,350,"Mac","2048","4","HD","Yes","1599",0
58,1,"A",1027,136,"Mac","2048","12","Ultra-HD/4K","Yes","799",1
58,1,"B",1027,136,"PC","2048","12","HD","No","1599",0
58,1,"C",1027,136,"PC","2048","12","Ultra-HD/4K","Yes","1199",0
58,2,"A",1037,136,"PC","1024","4","HD","Yes","1599",0
58,2,"B",1037,136,"PC","512","4","Ultra-HD/4K","No","1199",0
58,2,"C",1037,136,"PC","1024","12","HD","Yes","1199",1
58,3,"A",1038,136,"PC","512","8","Ultra-HD/4K","Yes","1199",1
58,3,"B",1038,136,"Mac","512","12","HD","Yes","1599",0
58,3,"C",1038,136,"PC","2048","8","Ultra-HD/4K","No","1599",0
58,4,"A",1039,136,"PC","512","4","Ultra-HD/4K","No","799",0
58,4,"B",1039,136,"Mac","2048","12","HD","Yes","1599",0
58,4,"C",1039,136,"Mac","512","8","HD","No","799",1
58,5,"A",1040,136,"PC","2048","4","HD","Yes","1599",0
58,5,"B",1040,136,"Mac","512","4","Ultra-HD/4K","No","799",1
58,5,"C",1040,136,"Mac","1024","8","HD","No","1599",0
58,6,"A",1041,136,"PC","2048","12","HD","No","1199",0
58,6,"B",1041,136,"PC","2048","8","Ultra-HD/4K","Yes","799",1
58,6,"C",1041,136,"Mac","1024","8","Ultra-HD/4K","No","1599",0
58,7,"A",1042,136,"PC","1024","12","Ultra-HD/4K","Yes","799",1
58,7,"B",1042,136,"PC","2048","8","Ultra-HD/4K","Yes","1599",0
58,7,"C",1042,136,"PC","2048","8","Ultra-HD/4K","No","1599",0
58,8,"A",1043,136,"PC","512","12","HD","Yes","1199",0
58,8,"B",1043,136,"PC","2048","4","Ultra-HD/4K","No","1599",0
58,8,"C",1043,136,"PC","1024","8","Ultra-HD/4K","No","799",1
58,9,"A",1044,136,"Mac","512","12","HD","No","1599",0
58,9,"B",1044,136,"PC","2048","12","HD","Yes","1199",1
58,9,"C",1044,136,"PC","512","12","Ultra-HD/4K","Yes","1199",0
58,10,"A",1028,136,"Mac","2048","12","HD","No","1599",1
58,10,"B",1028,136,"Mac","1024","4","HD","Yes","1199",0
58,10,"C",1028,136,"PC","1024","4","HD","No","1599",0
58,11,"A",1029,136,"PC","512","8","Ultra-HD/4K","Yes","799",0
58,11,"B",1029,136,"PC","1024","12","Ultra-HD/4K","No","799",1
58,11,"C",1029,136,"Mac","512","4","HD","Yes","799",0
58,12,"A",1030,136,"Mac","2048","4","HD","No","1199",0
58,12,"B",1030,136,"Mac","512","4","HD","No","1599",0
58,12,"C",1030,136,"PC","2048","8","Ultra-HD/4K","No","1199",1
58,13,"A",1031,136,"PC","2048","4","Ultra-HD/4K","No","799",0
58,13,"B",1031,136,"PC","2048","8","Ultra-HD/4K","No","799",1
58,13,"C",1031,136,"Mac","512","8","Ultra-HD/4K","No","1199",0
58,14,"A",1032,136,"Mac","2048","8","Ultra-HD/4K","Yes","799",1
58,14,"B",1032,136,"PC","512","8","Ultra-HD/4K","Yes","1199",0
58,14,"C",1032,136,"Mac","2048","4","HD","Yes","1199",0
58,15,"A",1033,136,"PC","2048","12","Ultra-HD/4K","No","799",1
58,15,"B",1033,136,"Mac","512","12","Ultra-HD/4K","Yes","1599",0
58,15,"C",1033,136,"Mac","2048","8","Ultra-HD/4K","Yes","1599",0
58,16,"A",1034,136,"PC","2048","4","HD","Yes","1599",0
58,16,"B",1034,136,"PC","1024","8","HD","No","1599",0
58,16,"C",1034,136,"Mac","1024","4","HD","No","1199",1
58,17,"A",1035,136,"PC","2048","8","Ultra-HD/4K","No","1199",0
58,17,"B",1035,136,"Mac","2048","8","Ultra-HD/4K","No","1199",1
58,17,"C",1035,136,"PC","2048","4","HD","Yes","1199",0
58,18,"A",1036,136,"PC","2048","12","Ultra-HD/4K","Yes","799",0
58,18,"B",1036,136,"Mac","1024","12","Ultra-HD/4K","Yes","799",1
58,18,"C",1036,136,"Mac","2048","12","HD","Yes","1199",0
59,1,"A",1045,183,"Mac","2048","8","HD","Yes","1199",1
59,1,"B",1045,183,"Mac","1024","4","HD","Yes","1599",0
59,1,"C",1045,183,"PC","2048","12","HD","Yes","1599",0
59,2,"A",1055,183,"PC","1024","12","Ultra-HD/4K","Yes","1199",0
59,2,"B",1055,183,"Mac","2048","4","Ultra-HD/4K","Yes","1599",1
59,2,"C",1055,183,"Mac","2048","4","HD","No","1199",0
59,3,"A",1056,183,"Mac","2048","8","Ultra-HD/4K","Yes","1199",0
59,3,"B",1056,183,"Mac","1024","12","HD","No","1599",1
59,3,"C",1056,183,"PC","2048","8","Ultra-HD/4K","No","799",0
59,4,"A",1057,183,"PC","2048","12","Ultra-HD/4K","No","1199",1
59,4,"B",1057,183,"Mac","512","4","HD","No","1199",0
59,4,"C",1057,183,"Mac","1024","8","HD","No","1199",0
59,5,"A",1058,183,"PC","512","8","Ultra-HD/4K","No","799",0
59,5,"B",1058,183,"PC","512","8","HD","Yes","1199",0
59,5,"C",1058,183,"PC","1024","8","HD","No","1199",1
59,6,"A",1059,183,"PC","512","4","Ultra-HD/4K","Yes","799",0
59,6,"B",1059,183,"PC","2048","8","Ultra-HD/4K","No","1599",1
59,6,"C",1059,183,"PC","1024","4","HD","No","1599",0
59,7,"A",1060,183,"Mac","2048","12","HD","No","799",0
59,7,"B",1060,183,"Mac","2048","8","HD","No","1199",1
59,7,"C",1060,183,"Mac","512","12","Ultra-HD/4K","No","1199",0
59,8,"A",1061,183,"Mac","512","4","HD","No","799",0
59,8,"B",1061,183,"PC","512","4","Ultra-HD/4K","No","1199",0
59,8,"C",1061,183,"Mac","512","12","HD","No","1599",1
59,9,"A",1062,183,"Mac","1024","12","Ultra-HD/4K","No","1599",0
59,9,"B",1062,183,"PC","2048","4","HD","Yes","1599",0
59,9,"C",1062,183,"Mac","2048","4","Ultra-HD/4K","Yes","1199",1
59,10,"A",1046,183,"Mac","512","12","Ultra-HD/4K","Yes","1599",0
59,10,"B",1046,183,"Mac","2048","8","HD","No","799",0
59,10,"C",1046,183,"Mac","2048","12","Ultra-HD/4K","Yes","1599",1
59,11,"A",1047,183,"Mac","512","12","HD","No","799",0
59,11,"B",1047,183,"PC","512","12","HD","Yes","1599",1
59,11,"C",1047,183,"PC","1024","8","Ultra-HD/4K","No","799",0
59,12,"A",1048,183,"Mac","1024","12","HD","Yes","799",1
59,12,"B",1048,183,"PC","512","4","HD","No","1199",0
59,12,"C",1048,183,"PC","512","12","HD","No","1599",0
59,13,"A",1049,183,"PC","2048","4","Ultra-HD/4K","Yes","1199",0
59,13,"B",1049,183,"PC","2048","4","Ultra-HD/4K","Yes","1599",0
59,13,"C",1049,183,"PC","512","8","Ultra-HD/4K","No","799",1
59,14,"A",1050,183,"PC","2048","12","HD","No","1199",0
59,14,"B",1050,183,"PC","1024","12","HD","Yes","1599",0
59,14,"C",1050,183,"Mac","2048","8","Ultra-HD/4K","No","1199",1
59,15,"A",1051,183,"PC","512","8","Ultra-HD/4K","No","1199",0
59,15,"B",1051,183,"Mac","1024","8","HD","No","799",0
59,15,"C",1051,183,"PC","2048","8","Ultra-HD/4K","Yes","1199",1
59,16,"A",1052,183,"Mac","512","8","HD","No","799",0
59,16,"B",1052,183,"Mac","2048","4","Ultra-HD/4K","No","1199",1
59,16,"C",1052,183,"Mac","1024","8","HD","Yes","1599",0
59,17,"A",1053,183,"PC","1024","12","Ultra-HD/4K","Yes","799",0
59,17,"B",1053,183,"Mac","1024","12","HD","No","799",1
59,17,"C",1053,183,"PC","512","4","HD","Yes","1199",0
59,18,"A",1054,183,"PC","2048","12","HD","Yes","799",0
59,18,"B",1054,183,"Mac","2048","8","Ultra-HD/4K","No","1599",1
59,18,"C",1054,183,"Mac","2048","8","Ultra-HD/4K","Yes","1599",0
60,1,"A",1063,453,"Mac","2048","4","Ultra-HD/4K","Yes","1599",0
60,1,"B",1063,453,"Mac","512","12","HD","No","1599",1
60,1,"C",1063,453,"Mac","512","4","HD","No","1599",0
60,2,"A",1073,453,"PC","1024","12","Ultra-HD/4K","Yes","1199",0
60,2,"B",1073,453,"PC","2048","12","Ultra-HD/4K","No","1199",0
60,2,"C",1073,453,"Mac","512","4","HD","Yes","799",1
60,3,"A",1074,453,"PC","512","12","Ultra-HD/4K","Yes","799",0
60,3,"B",1074,453,"Mac","512","4","Ultra-HD/4K","No","1599",1
60,3,"C",1074,453,"PC","1024","4","Ultra-HD/4K","Yes","1199",0
60,4,"A",1075,453,"PC","1024","8","Ultra-HD/4K","No","1199",0
60,4,"B",1075,453,"PC","512","4","HD","Yes","799",0
60,4,"C",1075,453,"PC","1024","8","Ultra-HD/4K","No","1199",1
60,5,"A",1076,453,"Mac","1024","8","HD","Yes","1599",1
60,5,"B",1076,453,"PC","1024","8","Ultra-HD/4K","Yes","799",0
60,5,"C",1076,453,"PC","512","8","Ultra-HD/4K","No","1199",0
60,6,"A",1077,453,"PC","1024","4","HD","No","799",0
60,6,"B",1077,453,"PC","2048","8","HD","No","799",0
60,6,"C",1077,453,"Mac","512","12","HD","Yes","1599",1
60,7,"A",1078,453,"Mac","2048","4","HD","Yes","799",0
60,7,"B",1078,453,"PC","2048","8","Ultra-HD/4K","Yes","799",0
60,7,"C",1078,453,"Mac","512","4","Ultra-HD/4K","Yes","1199",1
60,8,"A",1079,453,"PC","2048","4","HD","No","1599",0
60,8,"B",1079,453,"Mac","1024","12","Ultra-HD/4K","No","799",1
60,8,"C",1079,453,"Mac","512","4","HD","Yes","1199",0
60,9,"A",1080,453,"PC","1024","4","Ultra-HD/4K","No","1599",0
60,9,"B",1080,453,"PC","512","12","Ultra-HD/4K","Yes","1199",0
60,9,"C",1080,453,"Mac","512","8","HD","No","1599",1
60,10,"A",1064,453,"Mac","1024","8","Ultra-HD/4K","Yes","799",1
60,10,"B",1064,453,"PC","1024","8","Ultra-HD/4K","Yes","1599",0
60,10,"C",1064,453,"PC","512","4","Ultra-HD/4K","Yes","1199",0
60,11,"A",1065,453,"Mac","512","4","Ultra-HD/4K","Yes","799",0
60,11,"B",1065,453,"Mac","2048","4","HD","Yes","1599",0
60,11,"C",1065,453,"Mac","1024","12","HD","No","1599",1
60,12,"A",1066,453,"Mac","1024","8","Ultra-HD/4K","Yes","1199",1
60,12,"B",1066,453,"PC","512","12","Ultra-HD/4K","Yes","799",0
60,12,"C",1066,453,"Mac","2048","4","Ultra-HD/4K","No","1599",0
60,13,"A",1067,453,"Mac","512","12","HD","Yes","1599",1
60,13,"B",1067,453,"PC","512","8","HD","Yes","1199",0
60,13,"C",1067,453,"PC","1024","12","Ultra-HD/4K","No","799",0
60,14,"A",1068,453,"Mac","1024","8","HD","Yes","799",0
60,14,"B",1068,453,"Mac","1024","12","HD","No","1199",1
60,14,"C",1068,453,"Mac","2048","12","Ultra-HD/4K","Yes","1599",0
60,15,"A",1069,453,"PC","2048","4","HD","Yes","799",0
60,15,"B",1069,453,"Mac","1024","8","HD","Yes","799",1
60,15,"C",1069,453,"Mac","1024","8","HD","No","1599",0
60,16,"A",1070,453,"PC","2048","12","Ultra-HD/4K","Yes","1199",0
60,16,"B",1070,453,"Mac","2048","8","HD","No","1199",1
60,16,"C",1070,453,"Mac","512","12","Ultra-HD/4K","Yes","1599",0
60,17,"A",1071,453,"Mac","2048","4","HD","No","1199",0
60,17,"B",1071,453,"PC","2048","4","HD","Yes","799",0
60,17,"C",1071,453,"Mac","512","8","HD","No","1199",1
60,18,"A",1072,453,"Mac","512","12","HD","No","1199",0
60,18,"B",1072,453,"PC","512","12","HD","No","1199",0
60,18,"C",1072,453,"Mac","1024","8","Ultra-HD/4K","Yes","1599",1
61,1,"A",1081,509,"Mac","2048","4","Ultra-HD/4K","Yes","1199",0
61,1,"B",1081,509,"PC","1024","12","HD","No","799",1
61,1,"C",1081,509,"PC","2048","4","Ultra-HD/4K","No","1199",0
61,2,"A",1091,509,"Mac","512","8","Ultra-HD/4K","No","799",1
61,2,"B",1091,509,"Mac","512","8","Ultra-HD/4K","No","1599",0
61,2,"C",1091,509,"PC","512","4","HD","Yes","1199",0
61,3,"A",1092,509,"PC","2048","8","HD","Yes","1199",0
61,3,"B",1092,509,"Mac","2048","8","Ultra-HD/4K","No","1199",1
61,3,"C",1092,509,"Mac","512","12","Ultra-HD/4K","No","1199",0
61,4,"A",1093,509,"PC","1024","8","HD","No","799",0
61,4,"B",1093,509,"PC","2048","12","Ultra-HD/4K","No","1199",1
61,4,"C",1093,509,"Mac","1024","4","HD","Yes","799",0
61,5,"A",1094,509,"Mac","2048","4","Ultra-HD/4K","No","1199",0
61,5,"B",1094,509,"PC","1024","4","HD","No","799",0
61,5,"C",1094,509,"PC","512","12","HD","No","799",1
61,6,"A",1095,509,"PC","1024","4","Ultra-HD/4K","Yes","799",0
61,6,"B",1095,509,"Mac","512","12","HD","No","799",1
61,6,"C",1095,509,"PC","1024","8","HD","Yes","1199",0
61,7,"A",1096,509,"PC","512","12","Ultra-HD/4K","No","1599",0
61,7,"B",1096,509,"Mac","512","8","Ultra-HD/4K","Yes","1199",1
61,7,"C",1096,509,"PC","2048","8","HD","No","1599",0
61,8,"A",1097,509,"Mac","1024","12","Ultra-HD/4K","Yes","1199",1
61,8,"B",1097,509,"PC","2048","8","HD","No","1199",0
61,8,"C",1097,509,"Mac","512","12","Ultra-HD/4K","No","799",0
61,9,"A",1098,509,"Mac","1024","4","Ultra-HD/4K","No","1199",0
61,9,"B",1098,509,"Mac","1024","8","Ultra-HD/4K","Yes","1199",1
61,9,"C",1098,509,"Mac","512","12","HD","No","1199",0
61,10,"A",1082,509,"PC","2048","12","Ultra-HD/4K","Yes","1599",0
61,10,"B",1082,509,"PC","2048","4","Ultra-HD/4K","Yes","1199",0
61,10,"C",1082,509,"PC","512","8","HD","No","799",1
61,11,"A",1083,509,"Mac","2048","8","Ultra-HD/4K","Yes","1199",1
